index,sensitive,exp,rel,adv,label,att1,att2,att3,att4
0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0.0,0.0,0.0,0.0
2,0,0,0,0,0,0.0,0.0,0.0,0.33
3,0,0,0,0,0,0.0,0.0,0.0,0.66
4,0,0,0,0,0,0.0,0.0,0.0,0.66
5,0,0,0,0,0,0.0,0.0,0.0,0.66
6,0,0,0,0,0,0.0,0.0,0.0,1.0
7,0,0,0,0,0,0.0,0.0,0.5,0.0
8,0,0,0,0,0,0.0,0.0,0.5,0.0
9,0,0,0,0,0,0.0,0.0,0.5,0.33
10,0,0,0,0,0,0.0,0.0,0.5,0.33
11,0,0,0,0,0,0.0,0.0,0.5,0.33
12,0,0,0,0,0,0.0,0.0,0.5,0.66
13,0,0,0,0,0,0.0,0.0,0.5,0.66
14,0,0,0,0,0,0.0,0.0,0.5,0.66
15,0,0,0,0,0,0.0,0.0,1.0,0.0
16,0,0,0,0,0,0.0,0.0,1.0,1.0
17,0,0,0,0,0,0.0,0.0,1.0,1.0
18,0,0,0,0,0,0.0,0.33,0.5,0.33
19,0,0,0,0,0,0.0,0.33,0.5,0.66
20,0,0,0,0,0,0.0,0.33,0.5,0.66
21,0,0,0,0,0,0.0,0.33,1.0,0.0
22,0,0,0,0,0,0.0,0.33,1.0,0.0
23,0,0,0,0,0,0.0,0.33,1.0,0.33
24,0,0,0,0,0,0.0,0.33,1.0,0.33
25,0,0,0,0,0,0.0,0.33,1.0,0.66
26,0,0,0,0,0,0.0,0.33,1.0,0.66
27,0,0,0,0,0,0.0,0.33,1.0,0.66
28,0,0,0,0,0,0.0,0.33,1.0,1.0
29,0,0,0,0,0,0.0,0.33,1.0,1.0
30,0,0,0,0,0,0.0,0.33,1.0,1.0
31,0,0,0,0,0,0.0,0.66,0.0,0.0
32,0,0,0,0,0,0.0,0.66,0.0,0.0
33,0,0,0,0,0,0.0,0.66,0.0,0.0
34,0,0,0,0,0,0.0,0.66,0.0,0.0
35,0,0,0,0,0,0.0,0.66,0.0,0.33
36,0,0,0,0,0,0.0,0.66,0.0,1.0
37,0,0,0,0,0,0.0,0.66,0.5,0.0
38,0,0,0,0,0,0.0,0.66,0.5,0.66
39,0,0,0,0,0,0.0,0.66,0.5,0.66
40,0,0,0,0,0,0.0,0.66,0.5,0.66
41,0,0,0,0,0,0.0,0.66,0.5,1.0
42,0,0,0,0,0,0.0,0.66,0.5,1.0
43,0,0,0,0,0,0.0,0.66,1.0,0.0
44,0,0,0,0,0,0.0,0.66,1.0,0.33
45,0,0,0,0,0,0.0,0.66,1.0,0.33
46,0,0,0,0,0,0.0,0.66,1.0,0.66
47,0,0,0,0,0,0.0,0.66,1.0,0.66
48,0,0,0,0,0,0.0,0.66,1.0,0.66
49,0,0,0,0,0,0.0,0.66,1.0,1.0
50,0,0,0,0,0,0.0,1.0,0.0,0.0
51,0,0,0,0,0,0.0,1.0,0.0,0.33
52,0,0,0,0,0,0.0,1.0,0.0,0.33
53,0,0,0,0,0,0.0,1.0,0.0,0.33
54,0,0,0,0,0,0.0,1.0,0.0,0.33
55,0,0,0,0,0,0.0,1.0,0.5,0.0
56,0,0,0,0,0,0.0,1.0,0.5,0.0
57,0,0,0,0,0,0.0,1.0,0.5,0.0
58,0,0,0,0,0,0.0,1.0,0.5,0.66
59,0,0,0,0,0,0.0,1.0,0.5,1.0
60,0,0,0,0,0,0.0,1.0,0.5,1.0
61,0,0,0,0,0,0.0,1.0,1.0,0.0
62,0,0,0,0,0,0.0,1.0,1.0,0.0
63,0,0,0,0,0,0.0,1.0,1.0,0.0
64,0,0,0,0,0,0.0,1.0,1.0,0.0
65,0,0,0,0,0,0.0,1.0,1.0,0.33
66,0,0,0,0,0,0.0,1.0,1.0,0.33
67,0,0,0,0,0,0.0,1.0,1.0,1.0
68,0,0,0,0,0,0.0,1.0,1.0,1.0
69,0,0,0,0,0,0.33,0.0,0.0,0.0
70,0,0,0,0,0,0.33,0.0,0.0,0.0
71,0,0,0,0,0,0.33,0.0,0.0,0.0
72,0,0,0,0,0,0.33,0.0,0.0,0.33
73,0,0,0,0,0,0.33,0.0,0.0,1.0
74,0,0,0,0,0,0.33,0.0,0.5,0.0
75,0,0,0,0,0,0.33,0.0,0.5,0.0
76,0,0,0,0,0,0.33,0.0,0.5,0.66
77,0,0,0,0,0,0.33,0.0,0.5,1.0
78,0,0,0,0,0,0.33,0.0,0.5,1.0
79,0,0,0,0,0,0.33,0.0,1.0,0.0
80,0,0,0,0,0,0.33,0.0,1.0,0.0
81,0,0,0,0,0,0.33,0.0,1.0,0.33
82,0,0,0,0,0,0.33,0.0,1.0,0.33
83,0,0,0,0,0,0.33,0.0,1.0,0.33
84,0,0,0,0,0,0.33,0.0,1.0,0.66
85,0,0,0,0,0,0.33,0.0,1.0,0.66
86,0,0,0,0,0,0.33,0.0,1.0,0.66
87,0,0,0,0,0,0.33,0.0,1.0,1.0
88,0,0,0,0,0,0.33,0.0,1.0,1.0
89,0,0,0,0,0,0.33,0.33,0.0,0.33
90,0,0,0,0,0,0.33,0.33,0.0,0.33
91,0,0,0,0,0,0.33,0.33,0.0,0.33
