index,sensitive,exp,rel,adv,label,att1,att2,att3,att4
0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0.0,0.0,0.0,0.33
2,0,0,0,0,0,0.0,0.0,0.0,0.66
3,0,0,0,0,0,0.0,0.0,0.0,0.66
4,0,0,0,0,0,0.0,0.0,0.0,0.66
5,0,0,0,0,0,0.0,0.0,0.0,1.0
6,0,0,0,0,0,0.0,0.0,0.5,0.0
7,0,0,0,0,0,0.0,0.0,0.5,0.0
8,0,0,0,0,0,0.0,0.0,0.5,0.0
9,0,0,0,0,0,0.0,0.0,0.5,0.33
10,0,0,0,0,0,0.0,0.0,0.5,0.33
11,0,0,0,0,0,0.0,0.0,0.5,0.33
12,0,0,0,0,0,0.0,0.0,0.5,0.33
13,0,0,0,0,0,0.0,0.0,0.5,0.66
14,0,0,0,0,0,0.0,0.0,0.5,0.66
15,0,0,0,0,0,0.0,0.0,0.5,1.0
16,0,0,0,0,0,0.0,0.0,0.5,1.0
17,0,0,0,0,0,0.0,0.0,1.0,0.33
18,0,0,0,0,0,0.0,0.0,1.0,0.33
19,0,0,0,0,0,0.0,0.0,1.0,0.66
20,0,0,0,0,0,0.0,0.0,1.0,0.66
21,0,0,0,0,0,0.0,0.0,1.0,1.0
22,0,0,0,0,0,0.0,0.0,1.0,1.0
23,0,0,0,0,0,0.0,0.0,1.0,1.0
24,0,0,0,0,0,0.0,0.33,0.0,0.33
25,0,0,0,0,0,0.0,0.33,0.0,0.33
26,0,0,0,0,0,0.0,0.33,0.0,0.33
27,0,0,0,0,0,0.0,0.33,0.0,0.33
28,0,0,0,0,0,0.0,0.33,0.0,1.0
29,0,0,0,0,0,0.0,0.33,0.0,1.0
30,0,0,0,0,0,0.0,0.33,1.0,0.0
31,0,0,0,0,0,0.0,0.33,1.0,0.0
32,0,0,0,0,0,0.0,0.33,1.0,0.0
33,0,0,0,0,0,0.0,0.33,1.0,0.33
34,0,0,0,0,0,0.0,0.33,1.0,0.66
35,0,0,0,0,0,0.0,0.33,1.0,1.0
36,0,0,0,0,0,0.0,0.33,1.0,1.0
37,0,0,0,0,0,0.0,0.66,0.0,0.0
38,0,0,0,0,0,0.0,0.66,0.0,0.0
39,0,0,0,0,0,0.0,0.66,0.0,0.33
40,0,0,0,0,0,0.0,0.66,0.0,0.33
41,0,0,0,0,0,0.0,0.66,0.0,0.66
42,0,0,0,0,0,0.0,0.66,0.0,0.66
43,0,0,0,0,0,0.0,0.66,0.0,1.0
44,0,0,0,0,0,0.0,0.66,0.5,0.0
45,0,0,0,0,0,0.0,0.66,0.5,0.66
46,0,0,0,0,0,0.0,0.66,0.5,0.66
47,0,0,0,0,0,0.0,0.66,0.5,0.66
48,0,0,0,0,0,0.0,0.66,0.5,1.0
49,0,0,0,0,0,0.0,0.66,0.5,1.0
50,0,0,0,0,0,0.0,0.66,1.0,0.33
51,0,0,0,0,0,0.0,0.66,1.0,0.33
52,0,0,0,0,0,0.0,0.66,1.0,0.33
53,0,0,0,0,0,0.0,0.66,1.0,0.66
54,0,0,0,0,0,0.0,0.66,1.0,0.66
55,0,0,0,0,0,0.0,0.66,1.0,1.0
56,0,0,0,0,0,0.0,1.0,0.0,0.0
57,0,0,0,0,0,0.0,1.0,0.0,0.0
58,0,0,0,0,0,0.0,1.0,0.0,0.0
59,0,0,0,0,0,0.0,1.0,0.0,0.0
60,0,0,0,0,0,0.0,1.0,0.0,0.33
61,0,0,0,0,0,0.0,1.0,0.0,0.66
62,0,0,0,0,0,0.0,1.0,0.0,0.66
63,0,0,0,0,0,0.0,1.0,0.0,0.66
64,0,0,0,0,0,0.0,1.0,0.0,1.0
65,0,0,0,0,0,0.0,1.0,0.0,1.0
66,0,0,0,0,0,0.0,1.0,0.5,0.0
67,0,0,0,0,0,0.0,1.0,0.5,0.0
68,0,0,0,0,0,0.0,1.0,0.5,0.0
69,0,0,0,0,0,0.0,1.0,0.5,1.0
